depth_m,age_gasBP,CH4
171.98507,2640.1448,601.56493
171.98572,2640.1623,597.80765
171.98638,2640.1798,599.11355
171.98704,2640.1973,600.53508
171.9877,2640.2147,598.86939
171.98835,2640.2322,600.38746
171.98901,2640.2497,599.1764
171.98967,2640.2672,599.82788
171.99033,2640.2846,599.97885
171.99099,2640.3021,599.61743
171.99164,2640.3196,600.52502
171.9923,2640.3371,604.29484
171.99296,2640.3546,600.8889
171.99362,2640.372,605.38752
171.99427,2640.3895,607.19809
171.99493,2640.407,606.21827
171.99559,2640.4245,605.16522
171.99625,2640.4419,607.83515
171.9969,2640.4594,604.10372
171.99756,2640.4769,608.43098
171.99822,2640.4944,608.52926
171.99888,2640.5119,611.47943
171.99954,2640.5293,610.95826
172.00019,2640.5468,612.70892
172.00085,2640.5643,611.45938
172.00151,2640.5818,612.60271
172.00217,2640.5992,610.95558
172.00282,2640.6167,608.85497
172.00348,2640.6342,607.30358
172.25406,2647.2933,604.00866
172.25472,2647.3108,604.40033
172.25538,2647.3282,607.19993
172.25603,2647.3457,607.39585
172.25669,2647.3632,606.3308
172.25735,2647.3807,605.11102
172.25801,2647.3981,604.85318
172.25867,2647.4156,607.07039
172.25932,2647.4331,608.12637
172.25998,2647.4506,604.70228
172.26064,2647.4681,602.96288
172.2613,2647.4855,604.68834
172.26195,2647.503,606.87798
172.26261,2647.5205,605.24909
172.26327,2647.538,608.69241
172.26393,2647.5554,607.55289
172.26458,2647.5729,606.32674
172.26524,2647.5904,607.79216
172.2659,2647.6079,605.61768
172.26656,2647.6254,606.43834
172.26722,2647.6428,606.60942
172.26787,2647.6603,604.04702
172.26853,2647.6778,602.71808
172.26919,2647.6953,606.44613
172.26985,2647.7127,604.79782
172.2705,2647.7302,604.77413
172.27116,2647.7477,605.81592
172.27182,2647.7652,607.30193
172.27248,2647.7827,606.74607
172.27313,2647.8001,604.705
172.27379,2647.8176,608.68668
172.27445,2647.8351,607.16874
172.27511,2647.8526,608.61902
172.27577,2647.87,605.30918
172.27642,2647.8875,600.48715
172.27708,2647.905,601.55418
172.27774,2647.9225,602.66819
172.2784,2647.94,603.31979
172.27905,2647.9574,602.72186
172.27971,2647.9749,602.74231
172.28037,2647.9924,604.20298
172.28103,2648.0099,605.9988
172.28168,2648.0273,605.3525
172.28234,2648.0448,604.76909
172.283,2648.0623,604.87897
172.28366,2648.0798,605.85848
172.28432,2648.0973,606.5955
172.28497,2648.1147,603.03713
172.28563,2648.1322,605.51674
172.28629,2648.1497,607.79599
172.28695,2648.1672,608.43905
172.2876,2648.1846,607.78606
172.28826,2648.2021,606.97262
172.28892,2648.2196,603.85773
172.28958,2648.2371,604.6743
172.29023,2648.2546,605.12988
172.29089,2648.272,606.35668
172.29155,2648.2895,608.43442
172.29221,2648.307,607.42478
172.29287,2648.3245,602.77496
172.29352,2648.342,608.33657
172.29418,2648.3594,606.14558
172.29484,2648.3769,606.94791
172.2955,2648.3944,610.13447
172.29615,2648.4119,606.17636
172.29681,2648.4293,610.33867
172.29747,2648.4468,609.44498
172.29813,2648.4643,610.63661
172.29878,2648.4818,610.71269
172.29944,2648.4993,607.91012
172.3001,2648.5167,607.38036
172.30076,2648.5342,607.61133
172.30142,2648.5517,605.71329
172.30207,2648.5692,607.08045
172.30273,2648.5866,608.24316
172.30339,2648.6041,604.58489
172.30405,2648.6216,607.46089
172.3047,2648.6391,606.71793
172.30536,2648.6566,605.1727
172.30602,2648.674,605.18926
172.30668,2648.6915,606.54067
172.30733,2648.709,606.20604
172.30799,2648.7265,601.92562
172.30865,2648.7439,600.48726
172.30931,2648.7614,602.08476
172.30997,2648.7789,603.3905
172.31062,2648.7964,602.56857
172.31128,2648.8139,604.17397
172.31194,2648.8313,605.64376
172.3126,2648.8488,606.74058
172.31325,2648.8663,602.43894
172.31391,2648.8838,599.39421
172.31457,2648.9012,604.55156
172.31523,2648.9187,598.39175
172.31588,2648.9362,601.29715
172.31654,2648.9537,600.2143
172.3172,2648.9712,600.05569
172.31786,2648.9886,600.80159
172.31852,2649.0061,601.88946
172.31917,2649.0236,606.35661
172.31983,2649.0411,603.54638
172.32049,2649.0585,600.49925
172.32115,2649.076,600.07261
172.3218,2649.0935,602.01181
172.32246,2649.111,603.84024
172.32312,2649.1285,603.9946
172.32378,2649.1459,605.81433
172.32443,2649.1634,603.22069
172.32509,2649.1809,602.71604
172.32575,2649.1984,604.54118
172.32641,2649.2158,606.38321
172.32707,2649.2333,606.74909
172.32772,2649.2508,599.90536
172.32838,2649.2683,603.66238
172.32904,2649.2858,606.23086
172.3297,2649.3032,606.06359
172.33035,2649.3207,603.94576
172.33101,2649.3382,601.65019
172.33167,2649.3557,602.19689
172.33233,2649.3731,600.36114
172.33298,2649.3906,599.89253
172.33364,2649.4081,598.80203
172.3343,2649.4256,599.08098
172.33496,2649.4431,603.38379
172.33562,2649.4605,602.67309
172.33627,2649.478,599.87469
172.33693,2649.4955,600.89883
172.33759,2649.513,604.27394
172.33825,2649.5304,602.31705
172.3389,2649.5479,598.46406
172.33956,2649.5654,602.65225
172.34022,2649.5829,602.39352
172.34088,2649.6004,605.33453
172.34153,2649.6178,603.26048
172.34219,2649.6353,599.6344
172.34285,2649.6528,601.29258
172.34351,2649.6703,604.51255
172.34417,2649.6877,600.75674
172.34482,2649.7052,599.4874
172.34548,2649.7227,602.38513
172.34614,2649.7402,600.03187
172.3468,2649.7577,600.45829
172.34745,2649.7751,603.7611
172.40665,2651.3481,599.37095
172.4073,2651.3656,600.59871
172.40796,2651.3831,599.84697
172.40862,2651.4006,598.90012
172.40928,2651.4181,600.20041
172.40993,2651.4355,601.98383
172.41059,2651.453,602.43005
172.41125,2651.4705,601.60432
172.41191,2651.488,604.5915
172.41256,2651.5054,603.40536
172.41322,2651.5229,600.81863
172.41388,2651.5404,598.93793
172.41454,2651.5579,599.23678
172.4152,2651.5754,599.8553
172.41585,2651.5928,597.49309
172.41651,2651.6103,598.3714
172.41717,2651.6278,602.87432
172.41783,2651.6453,602.80445
172.41848,2651.6627,596.95251
172.41914,2651.6802,601.1094
172.4198,2651.6977,600.41
172.42046,2651.7152,601.80939
172.42111,2651.7327,601.0267
172.42177,2651.7501,598.92277
172.42243,2651.7676,599.41659
172.42309,2651.7851,600.43731
172.42375,2651.8026,603.16983
172.4244,2651.82,600.37654
172.42506,2651.8375,602.11721
172.42572,2651.855,597.72575
172.42638,2651.8725,600.11521
172.42703,2651.89,598.41275
172.42769,2651.9074,601.80118
172.42835,2651.9249,598.57915
172.42901,2651.9424,600.16376
172.42966,2651.9599,602.06193
172.43032,2651.9774,602.14309
172.43098,2651.9948,598.54724
172.43164,2652.0123,602.7449
172.4323,2652.0298,598.37563
172.43295,2652.0473,603.30792
172.43361,2652.0647,600.64295
172.43427,2652.0822,599.39121
172.43493,2652.0997,601.06326
172.43558,2652.1172,602.69665
172.43624,2652.1347,601.81278
172.4369,2652.1521,601.28546
172.43756,2652.1696,602.43547
172.43821,2652.1871,601.44837
172.43887,2652.2046,603.48895
172.43953,2652.222,601.19264
172.44019,2652.2395,601.36903
172.44085,2652.257,599.73362
172.4415,2652.2745,599.43847
172.44216,2652.292,602.87914
172.44282,2652.3094,606.07871
172.44348,2652.3269,597.01568
172.44413,2652.3444,598.74488
172.44479,2652.3619,604.81917
172.44545,2652.3793,603.08243
172.44611,2652.3968,595.01756
172.44676,2652.4143,601.83404
172.44742,2652.4318,602.89192
172.44808,2652.4493,602.12254
172.44874,2652.4667,602.21634
172.4494,2652.4842,600.39172
172.45005,2652.5017,600.43
172.45071,2652.5192,601.8905
172.45137,2652.5366,602.52077
172.45203,2652.5541,602.69144
172.45268,2652.5716,603.75309
172.45334,2652.5891,602.36525
172.454,2652.6066,607.75033
172.45466,2652.624,600.54084
172.45531,2652.6415,605.98233
172.45597,2652.659,605.01766
172.45663,2652.6765,605.64952
172.45729,2652.6939,607.35833
172.45795,2652.7114,606.80072
172.4586,2652.7289,607.68555
172.45926,2652.7464,604.71761
172.45992,2652.7639,603.42846
172.46058,2652.7813,602.19134
172.46123,2652.7988,604.33812
172.46189,2652.8163,604.17588
172.46255,2652.8338,600.75546
172.46321,2652.8512,602.19782
172.46386,2652.8687,603.5711
172.46452,2652.8862,604.35006
172.46518,2652.9037,604.509
172.46584,2652.9212,601.44852
172.4665,2652.9386,601.28256
172.46715,2652.9561,605.07414
172.46781,2652.9736,606.4141
172.46847,2652.9911,604.72054
172.46913,2653.0085,601.03935
172.46978,2653.026,605.40279
172.47044,2653.0435,603.68139
172.4711,2653.061,603.65699
172.47176,2653.0785,604.12519
172.47241,2653.0959,605.28652
172.47307,2653.1134,603.46083
172.47373,2653.1309,605.03687
172.47439,2653.1484,604.9081
172.47505,2653.1658,603.48187
172.4757,2653.1833,604.25083
172.47636,2653.2008,604.30052
172.47702,2653.2183,605.54434
172.47768,2653.2358,602.93953
172.47833,2653.2532,603.49943
172.47899,2653.2707,601.64548
172.47965,2653.2882,601.0097
172.48031,2653.3057,602.46272
172.48096,2653.3231,603.40899
172.48162,2653.3406,600.84457
172.48228,2653.3581,605.31327
172.48294,2653.3756,604.07145
172.4836,2653.3931,604.84584
172.48425,2653.4105,603.52184
172.48491,2653.428,603.10465
172.48557,2653.4455,604.67448
172.48623,2653.463,602.80947
172.48688,2653.4804,606.60141
172.48754,2653.4979,603.24725
172.4882,2653.5154,604.26195
172.48886,2653.5329,606.15686
172.48951,2653.5504,603.62254
172.49017,2653.5678,605.65773
172.49083,2653.5853,607.41277
172.49149,2653.6028,602.87893
172.49215,2653.6203,605.79231
172.4928,2653.6377,604.86772
172.49346,2653.6552,603.79694
172.49412,2653.6727,604.09905
172.49478,2653.6902,603.40549
172.49543,2653.7077,603.59459
172.49609,2653.7251,598.02721
172.49675,2653.7426,602.23185
172.49741,2653.7601,600.93368
172.49806,2653.7776,602.05629
172.49872,2653.7951,600.70612
172.49938,2653.8125,603.59089
172.50004,2653.83,602.27369
172.5007,2653.8475,602.83317
172.50135,2653.865,601.39871
172.50201,2653.8824,602.26302
172.50267,2653.8999,602.19381
172.50333,2653.9174,602.36088
172.50398,2653.9349,604.05618
172.50464,2653.9524,602.8919
172.5053,2653.9698,604.35021
172.50596,2653.9873,605.06019
172.50661,2654.0048,607.37952
172.50727,2654.0223,606.64252
172.50793,2654.0397,599.49072
172.50859,2654.0572,603.06792
172.50925,2654.0747,605.27294
172.5099,2654.0922,603.17456
172.51056,2654.1097,604.67636
172.51122,2654.1271,603.04335
172.51188,2654.1446,602.93935
172.51253,2654.1621,605.37668
172.51319,2654.1796,603.85327
172.51385,2654.197,602.95175
172.51451,2654.2145,602.09599
172.51516,2654.232,602.82338
172.51582,2654.2495,604.5303
172.51648,2654.267,601.14838
172.51714,2654.2844,601.45019
172.5178,2654.3019,602.26056
172.51845,2654.3194,602.98361
172.51911,2654.3369,602.47394
172.51977,2654.3543,602.04083
172.52043,2654.3718,600.26074
172.52108,2654.3893,601.58901
172.52174,2654.4068,602.4992
172.5224,2654.4243,604.7459
172.52306,2654.4417,603.78882
172.52371,2654.4592,601.59842
172.52437,2654.4767,606.45334
172.52503,2654.4942,603.42384
172.52569,2654.5116,601.69413
172.52635,2654.5291,600.90997
172.527,2654.5466,598.94844
172.52766,2654.5641,603.24957
172.52832,2654.5816,601.03392
172.52898,2654.599,601.91135
172.52963,2654.6165,601.72288
172.53029,2654.634,601.51551
172.53095,2654.6515,598.14201
172.53161,2654.6689,597.04059
172.53226,2654.6864,597.17278
172.53292,2654.7039,601.98666
172.53358,2654.7214,601.29827
172.53424,2654.7389,603.54674
172.57501,2655.8225,603.88746
172.57567,2655.84,604.39912
172.57633,2655.8574,603.87249
172.57699,2655.8749,605.56057
172.57764,2655.8924,606.59536
172.5783,2655.9099,607.55757
172.57896,2655.9274,607.02639
172.57962,2655.9448,606.93816
172.58028,2655.9623,603.23435
172.58093,2655.9798,601.8684
172.58159,2655.9973,603.37168
172.58225,2656.0147,605.50062
172.58291,2656.0322,608.24406
172.58356,2656.0497,607.9616
172.58422,2656.0672,604.13394
172.58488,2656.0847,603.77543
172.58554,2656.1021,602.11043
172.58619,2656.1196,602.6779
172.58685,2656.1371,602.74059
172.58751,2656.1546,604.48922
172.58817,2656.172,602.25445
172.58883,2656.1895,605.76933
172.58948,2656.207,601.46996
172.59014,2656.2245,603.08965
172.5908,2656.242,604.8323
172.59146,2656.2594,605.10864
172.59211,2656.2769,607.21625
172.59277,2656.2944,607.05752
172.59343,2656.3119,603.38308
172.59409,2656.3293,603.55534
172.59474,2656.3468,605.4635
172.5954,2656.3643,608.2039
172.59606,2656.3818,604.68725
172.59672,2656.3993,605.33731
172.59738,2656.4167,603.08016
172.59803,2656.4342,606.06673
172.59869,2656.4517,607.65457
172.59935,2656.4692,605.42941
172.60001,2656.4866,606.2074
172.60066,2656.5041,606.84121
172.60132,2656.5216,610.22932
172.60198,2656.5391,605.71402
172.60264,2656.5566,600.22445
172.60329,2656.574,603.96207
172.60395,2656.5915,604.55835
172.60461,2656.609,599.77747
172.60527,2656.6265,606.15144
172.60593,2656.6439,606.71099
172.60658,2656.6614,597.43919
172.60724,2656.6789,601.41695
172.6079,2656.6964,598.99118
172.60856,2656.7139,605.00466
172.60921,2656.7313,599.10647
172.60987,2656.7488,602.88364
172.61053,2656.7663,601.61659
172.61119,2656.7838,602.75401
172.61184,2656.8012,603.27006
172.6125,2656.8187,603.37383
172.61316,2656.8362,602.32031
172.61382,2656.8537,605.42671
172.61448,2656.8712,604.90175
172.61513,2656.8886,602.89079
172.61579,2656.9061,598.98541
172.61645,2656.9236,603.41608
172.61711,2656.9411,602.30248
172.61776,2656.9585,600.89578
172.61842,2656.976,604.84834
172.61908,2656.9935,601.84868
172.61974,2657.011,597.54257
172.62039,2657.0285,605.00405
172.62105,2657.0459,604.55156
172.62171,2657.0634,603.27507
172.62237,2657.0809,600.90623
172.62303,2657.0984,598.23039
172.62368,2657.1158,599.28751
172.62434,2657.1333,601.44856
172.625,2657.1508,602.92083
172.62566,2657.1683,601.83521
172.62631,2657.1858,600.58017
172.62697,2657.2032,605.97745
172.62763,2657.2207,603.72212
172.62829,2657.2382,603.0709
172.62894,2657.2557,604.44209
172.6296,2657.2731,599.36953
172.63026,2657.2906,603.05946
172.63092,2657.3081,601.86425
172.63158,2657.3256,601.75512
172.63223,2657.3431,598.55957
172.63289,2657.3605,598.49547
172.63355,2657.378,598.74588
172.63421,2657.3955,600.66379
172.63486,2657.413,597.8586
172.63552,2657.4305,595.73019
172.63618,2657.4479,595.76526
172.63684,2657.4654,594.80177
172.63749,2657.4829,600.56498
172.63815,2657.5004,601.5825
172.63881,2657.5178,596.492
172.63947,2657.5353,597.53082
172.64013,2657.5528,600.54465
172.64078,2657.5703,599.74477
172.64144,2657.5878,596.76066
172.6421,2657.6052,601.43297
172.64276,2657.6227,600.23586
172.64341,2657.6402,598.98698
172.64407,2657.6577,603.56109
172.64473,2657.6751,603.55538
172.64539,2657.6926,601.8488
172.64604,2657.7101,604.02346
172.6467,2657.7276,600.286
172.64736,2657.7451,603.135
172.74404,2660.3143,603.44847
172.7447,2660.3318,607.36116
172.74536,2660.3493,607.59458
172.74601,2660.3667,605.86242
172.74667,2660.3842,603.26083
172.74733,2660.4017,604.71161
172.74799,2660.4192,603.50695
172.74864,2660.4366,604.95359
172.7493,2660.4541,605.91577
172.74996,2660.4716,606.18374
172.75062,2660.4891,603.37357
172.75127,2660.5066,605.22028
172.75193,2660.524,602.67281
172.75259,2660.5415,600.66407
172.75325,2660.559,602.16051
172.75391,2660.5765,601.12485
172.75456,2660.5939,598.07456
172.75522,2660.6114,601.58845
172.75588,2660.6289,603.10971
172.75654,2660.6464,605.34936
172.75719,2660.6639,603.59472
172.75785,2660.6813,602.5406
172.75851,2660.6988,604.41566
172.75917,2660.7163,600.56319
172.75982,2660.7338,599.24729
172.76048,2660.7512,603.94185
172.76114,2660.7687,606.63496
172.7618,2660.7862,599.97255
172.76246,2660.8037,601.7763
172.76311,2660.8212,601.18675
172.76377,2660.8386,600.90359
172.76443,2660.8561,600.84908
172.76509,2660.8736,601.92246
172.76574,2660.8911,603.64362
172.7664,2660.9085,602.97785
172.76706,2660.926,599.51095
172.76772,2660.9435,601.00575
172.76837,2660.961,608.71674
172.76903,2660.9785,607.05646
172.76969,2660.9959,606.67541
172.77035,2661.0134,607.13605
172.77101,2661.0309,605.37361
172.77166,2661.0484,607.56722
172.77232,2661.0659,606.7043
172.77298,2661.0833,609.45919
172.77364,2661.1008,607.1485
172.77429,2661.1183,603.53729
172.77495,2661.1358,606.34365
172.77561,2661.1532,601.24083
172.77627,2661.1707,601.86257
172.77692,2661.1882,600.84978
172.77758,2661.2057,601.17146
172.77824,2661.2232,602.20456
172.7789,2661.2406,602.05272
172.77956,2661.2581,599.56605
172.78021,2661.2756,602.26988
172.78087,2661.2931,604.27782
172.95187,2665.8373,605.41642
172.95253,2665.8548,610.80893
172.95319,2665.8723,611.63452
172.95384,2665.8897,609.11591
172.9545,2665.9072,606.10924
172.95516,2665.9247,606.89167
172.95582,2665.9422,607.64514
172.95647,2665.9597,608.38441
172.95713,2665.9771,605.93723
172.95779,2665.9946,602.24733
172.95845,2666.0121,603.18911
172.9591,2666.0296,606.00276
172.95976,2666.047,602.78428
172.96042,2666.0645,600.10204
172.96108,2666.082,604.41287
172.96174,2666.0995,600.49336
172.96239,2666.117,601.46091
172.96305,2666.1344,603.11126
172.96371,2666.1519,601.68328
172.96437,2666.1694,604.3847
172.96502,2666.1869,605.72101
172.96568,2666.2043,603.80546
172.96634,2666.2218,604.09914
172.967,2666.2393,605.21221
172.96765,2666.2568,603.97893
172.96831,2666.2743,604.00703
172.96897,2666.2917,603.44169
172.96963,2666.3092,605.45979
172.97029,2666.3267,603.90578
172.97094,2666.3442,603.93094
172.9716,2666.3617,603.14295
172.97226,2666.3791,607.51275
172.97292,2666.3966,604.56503
172.97357,2666.4141,604.28768
172.97423,2666.4316,603.44394
172.97489,2666.449,607.84828
173.02553,2667.7948,608.63727
173.02619,2667.8123,606.47629
173.02685,2667.8298,607.14661
173.0275,2667.8473,603.59305
173.02816,2667.8647,607.54076
173.02882,2667.8822,609.46823
173.02948,2667.8997,608.33693
173.03014,2667.9172,606.96493
173.03079,2667.9347,607.95276
173.03145,2667.9521,608.01265
173.03211,2667.9696,610.24285
173.03277,2667.9871,611.11395
173.03342,2668.0046,612.41715
173.03408,2668.022,606.95485
173.03474,2668.0395,608.98486
173.0354,2668.057,610.26426
173.03605,2668.0745,610.225
173.03671,2668.092,609.59523
173.03737,2668.1094,608.77032
173.03803,2668.1269,610.10959
173.03869,2668.1444,609.62819
173.03934,2668.1619,604.36438
173.04,2668.1794,608.19516
173.04066,2668.1968,604.01669
173.04132,2668.2143,609.02222
173.04197,2668.2318,606.72689
173.04263,2668.2493,607.03638
173.04329,2668.2667,611.54487
173.04395,2668.2842,610.27314
173.0446,2668.3017,610.21188
173.04526,2668.3192,611.59236
173.04592,2668.3367,611.01633
173.04658,2668.3541,609.43201
173.04724,2668.3716,608.42166
173.04789,2668.3891,608.97943
173.04855,2668.4066,610.03604
173.04921,2668.424,605.07077
173.04987,2668.4415,601.2549
173.05052,2668.459,604.57436
173.05118,2668.4765,604.10001
173.05184,2668.494,606.1009
173.09196,2669.5601,608.69161
173.09262,2669.5776,610.50401
173.09327,2669.5951,607.24824
173.09393,2669.6125,607.70241
173.09459,2669.63,609.28311
173.09525,2669.6475,609.60248
173.0959,2669.665,606.83231
173.09656,2669.6824,607.92766
173.09722,2669.6999,605.00975
173.09788,2669.7174,608.3566
173.09854,2669.7349,607.25905
173.09919,2669.7524,610.48238
173.09985,2669.7698,606.84381
173.10051,2669.7873,606.15292
173.10117,2669.8048,602.16094
173.10182,2669.8223,602.80485
173.10248,2669.8397,608.46902
173.10314,2669.8572,609.18212
173.1038,2669.8747,605.67832
173.10445,2669.8922,603.91355
173.10511,2669.9097,606.48494
173.10577,2669.9271,605.36054
173.10643,2669.9446,606.88918
173.10709,2669.9621,601.4978
173.10774,2669.9796,605.34513
